id,description,link,shipping_settings,condition,title,availability,brand,sale_price,price,custom_label_0,image_link,custom_label_1,custom_label_2
8450,[텐트] 프리미엄 원단+초경량ㅣ어썸홀리데이 실타프 350,https://www.wadiz.kr/web/store/detail/8450?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8450,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,어썸홀리데이 실타프 350,in stock,와디즈,143000 KRW,143000.0 KRW,8450,https://d1ruwxjthziwe4.cloudfront.net/marketing/8450.jpg,superstoreday,
8451,[텐트] 호환성 높은 컬러감 타프ㅣ어썸홀리데이 실타프 450,https://www.wadiz.kr/web/store/detail/8451?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8451,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,어썸홀리데이 실타프 450,in stock,와디즈,176000 KRW,176000.0 KRW,8451,https://d1ruwxjthziwe4.cloudfront.net/marketing/8451.jpg,superstoreday,
8481,[여름이불] 샤르르 녹는 소르베처럼! 촉촉하고 시원한 여름 숙면 이불,https://www.wadiz.kr/web/store/detail/8481?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8481,,new,[여름이불] 샤르르 녹는 소르베처럼! 촉촉하고 시원한 여름 숙면 이불,in stock,와디즈,138000 KRW,138000.0 KRW,8481,https://cdn2.wadiz.kr/2024/05/20/1001d71f-4dde-4469-b72f-1b3eca83743f.png/wadiz/resizecrop/500x500/format/jpg,,
8558,[홈코팅] 단돈 3만원으로 셀프 홈코팅! 10년을 살아도 새 집같이!,https://www.wadiz.kr/web/store/detail/8558?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8558,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,디테일가이 하이엔드 홈 코팅제+스프레이용기 세트,in stock,와디즈,24000 KRW,29000.0 KRW,8558,https://d1ruwxjthziwe4.cloudfront.net/marketing/8558.jpg,,
8567,[마우스] 2만원대 버티컬 마우스| 무소음 클릭x트리플 멀티태스킹 기능,https://www.wadiz.kr/web/store/detail/8567?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8567,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,유그린 멀티태스킹 기능 버티컬 무선 마우스,in stock,와디즈,24900 KRW,29900.0 KRW,8567,https://d1ruwxjthziwe4.cloudfront.net/marketing/8567.jpg,,
8592,[전자식비데]20만원대 프리미엄 비데| 5성급호텔에서 쓰는 대림바스 비데,https://www.wadiz.kr/web/store/detail/8592?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8592,,new,[전자식비데]20만원대 프리미엄 비데| 5성급호텔에서 쓰는 대림바스 비데,in stock,와디즈,229000 KRW,239000.0 KRW,8592,https://cdn2.wadiz.kr/2024/06/04/bb7c8fe7-22b7-4f97-9384-436dd2d146a3.jpeg/wadiz/resizecrop/500x500/format/jpg,superstoreday,ABC
8642,"[하수구트랩] 4.3억 화장실 머리카락 전쟁, 초간편 헤어필터로 종결",https://www.wadiz.kr/web/store/detail/8642?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8642,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,휴로야마 하수구트랩 화장실 머리카락 헤어필터 헤어캐처,in stock,와디즈,9800 KRW,14800.0 KRW,8642,https://d1ruwxjthziwe4.cloudfront.net/marketing/8642.jpg,,
8647,[셔츠] 오버사이즈 핏 | 여름에도 청량한 바이오 페이퍼 반팔셔츠,https://www.wadiz.kr/web/store/detail/8647?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8647,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,210에디트 남성 바이오 페이퍼 오버핏 반팔셔츠,in stock,와디즈,54900 KRW,59900.0 KRW,8647,https://d1ruwxjthziwe4.cloudfront.net/marketing/8647.jpg,superstoreday,
8648,[셔츠] 세미오버핏 | 여름에도 답답하지 않은 레이온 실크 셔츠,https://www.wadiz.kr/web/store/detail/8648?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8648,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,210에디트 레이온 실키 셔츠 블랙 차콜 라이트베이지 라이트퍼플 화이트,in stock,와디즈,49900 KRW,54900.0 KRW,8648,https://d1ruwxjthziwe4.cloudfront.net/marketing/8648.jpg,,
8649,[티셔츠] 슬림핏 | 여름에도 쾌적한 골지 하트넥 반팔 니트,https://www.wadiz.kr/web/store/detail/8649?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8649,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,210에디트 골지 하트넥 반팔 니트,in stock,와디즈,32000 KRW,37000.0 KRW,8649,https://d1ruwxjthziwe4.cloudfront.net/marketing/8649.jpg,superstoreday,
8675,[캐리어] 100%PC 와이드 6단 프리미엄 와이디 캐리어,https://www.wadiz.kr/web/store/detail/8675?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8675,,new,[캐리어] 100%PC 와이드 6단 프리미엄 와이디 캐리어,in stock,와디즈,199000 KRW,199000.0 KRW,8675,https://cdn2.wadiz.kr/2024/06/11/ca8ce1ba-481c-46f8-883a-237ac6ead182.jpeg/wadiz/resizecrop/500x500/format/jpg,,
8687,"[피부케어기기] 고주파 진동으로 채워지는 피부 에너지, 갈바닉 마사지기",https://www.wadiz.kr/web/store/detail/8687?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8687,,new,"[피부케어기기] 고주파 진동으로 채워지는 피부 에너지, 갈바닉 마사지기",in stock,와디즈,129900 KRW,129900.0 KRW,8687,https://cdn2.wadiz.kr/2024/06/13/a694174d-c831-4750-945a-8b7b5953ee52.png/wadiz/resizecrop/500x500/format/jpg,superstoreday,
8688,"[피부케어기기] 괄사모양으로 얼굴, 목 주름까지 관리 갈바닉 마사지기",https://www.wadiz.kr/web/store/detail/8688?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8688,,new,"[피부케어기기] 괄사모양으로 얼굴, 목 주름까지 관리 갈바닉 마사지기",in stock,와디즈,37900 KRW,37900.0 KRW,8688,https://cdn2.wadiz.kr/2024/06/13/6f7c7973-024f-413b-93b5-e04dc655b626.png/wadiz/resizecrop/500x500/format/jpg,,
8689,"[코털제거기] 코털, 눈썹, 구렛나루 잔털까지 정리하는 올인원 트리머",https://www.wadiz.kr/web/store/detail/8689?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8689,,new,"[코털제거기] 코털, 눈썹, 구렛나루 잔털까지 정리하는 올인원 트리머",in stock,와디즈,14900 KRW,14900.0 KRW,8689,https://cdn2.wadiz.kr/2024/06/13/bc2f64ae-ad57-436b-8302-e4d00aacadbf.png/wadiz/resizecrop/500x500/format/jpg,,
8690,[마사지건] 무려 12단계 속도조절. 더 강력해진 파워 전동 마사지건,https://www.wadiz.kr/web/store/detail/8690?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8690,,new,[마사지건] 무려 12단계 속도조절. 더 강력해진 파워 전동 마사지건,in stock,와디즈,51000 KRW,51000.0 KRW,8690,https://cdn2.wadiz.kr/2024/06/14/9cdadb8d-4f0b-475f-8d4f-3c1e979daf7a.png/wadiz/resizecrop/500x500/format/jpg,,
8691,[마사지건] 한손으로도 가볍고 쉽게 마사지! 미니 전동 마사지건,https://www.wadiz.kr/web/store/detail/8691?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8691,,new,[마사지건] 한손으로도 가볍고 쉽게 마사지! 미니 전동 마사지건,in stock,와디즈,42000 KRW,42000.0 KRW,8691,https://cdn2.wadiz.kr/2024/06/14/3fd57214-9054-4c34-af68-7c8b452e4e12.png/wadiz/resizecrop/500x500/format/jpg,,
8693,[각질제거기] 당당하게 여름신발 신으세요. 인사이디 발각질 제거기,https://www.wadiz.kr/web/store/detail/8693?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8693,,new,[각질제거기] 당당하게 여름신발 신으세요. 인사이디 발각질 제거기,in stock,와디즈,26900 KRW,26900.0 KRW,8693,https://cdn2.wadiz.kr/2024/06/14/46e9d839-d143-4b8f-9cd9-5f8dbbf3c45e.jpg/wadiz/resizecrop/500x500/format/jpg,,
8694,[무선이어셋] 귀를 막지 않아 안전하게. '공기전도' 스포츠 이어셋,https://www.wadiz.kr/web/store/detail/8694?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8694,,new,[무선이어셋] 귀를 막지 않아 안전하게. '공기전도' 스포츠 이어셋,in stock,와디즈,28900 KRW,28900.0 KRW,8694,https://cdn2.wadiz.kr/2024/06/14/f7f99382-a007-4d26-9602-3d15febb0a87.png/wadiz/resizecrop/500x500/format/jpg,,
8695,"[피부케어기기] 20,000hz 초음파, 탄력까지 잡는 아쿠아 필링기",https://www.wadiz.kr/web/store/detail/8695?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8695,,new,"[피부케어기기] 20,000hz 초음파, 탄력까지 잡는 아쿠아 필링기",in stock,와디즈,27900 KRW,27900.0 KRW,8695,https://cdn2.wadiz.kr/2024/06/14/59bd4641-2d4a-4288-ac23-c63f1d55bf4a.png/wadiz/resizecrop/500x500/format/jpg,,
8696,[전기모기채] 3중 보호망으로 안전하게 | 인썸 충전식 전기 모기채,https://www.wadiz.kr/web/store/detail/8696?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8696,,new,[전기모기채] 3중 보호망으로 안전하게 | 인썸 충전식 전기 모기채,in stock,와디즈,28900 KRW,28900.0 KRW,8696,https://cdn2.wadiz.kr/2024/06/14/adc02187-e15e-4fd7-aa56-a5162c9ea1e2.png/wadiz/resizecrop/500x500/format/jpg,superstoreday,
8697,[턴테이블] 블루투스 5.0 | 감성까지 채우는 휴대용 LP 턴테이블,https://www.wadiz.kr/web/store/detail/8697?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8697,,new,[턴테이블] 블루투스 5.0 | 감성까지 채우는 휴대용 LP 턴테이블,in stock,와디즈,111900 KRW,111900.0 KRW,8697,https://cdn2.wadiz.kr/2024/06/14/757ba9d3-6e7a-4512-a7a6-59876fe48d29.png/wadiz/resizecrop/500x500/format/jpg,,
8712,[아이스크림 제조기] 버튼 하나로 전문점 퀄리티|한일전기 아이스크림메이커,https://www.wadiz.kr/web/store/detail/8712?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8712,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,한일전기 아이스크림메이커 가정용 아이스크림기계,in stock,와디즈,224000 KRW,229000.0 KRW,8712,https://d1ruwxjthziwe4.cloudfront.net/marketing/8712.jpg,superstoreday,
8763,[마스크팩]앵콜 500억 유산균 無공팩 한번사용 모공 46%개선 모델링팩,https://www.wadiz.kr/web/store/detail/8763?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8763,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,써니콘 베름 마이크로바이옴 모델링팩 진정모공 마스크팩 28g 5매입,in stock,와디즈,28000 KRW,33000.0 KRW,8763,https://d1ruwxjthziwe4.cloudfront.net/marketing/8763.jpg,,
8766,[마스크팩]피부가 먹는 쫜득한 콜라겐팩! 단1회 사용 모공절반개선 無공겔,https://www.wadiz.kr/web/store/detail/8766?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8766,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,써니콘 베름 콜라겐 마스크팩 1세트 4매입,in stock,와디즈,19000 KRW,24000.0 KRW,8766,https://d1ruwxjthziwe4.cloudfront.net/marketing/8766.jpg,,
8767,[립케어] 탱글립 다이버의 100시간 촉촉 탱탱 립 마스크,https://www.wadiz.kr/web/store/detail/8767?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8767,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,써니콘 딥 하이드레이팅 립마스크 15g,in stock,와디즈,15000 KRW,20000.0 KRW,8767,https://d1ruwxjthziwe4.cloudfront.net/marketing/8767.jpg,,
8768,[선세럼] 막 발라도 자외선 구멍 없는 미친 발림성 다이버 선세럼,https://www.wadiz.kr/web/store/detail/8768?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8768,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,써니콘 밤부 수딩 UV 선에센스 다이버 선세럼 50ml,in stock,와디즈,23000 KRW,28000.0 KRW,8768,https://d1ruwxjthziwe4.cloudfront.net/marketing/8768.jpg,,
8773,[캠핑의자] 가장 편안한 각도 | 100120 그라운드 체어,https://www.wadiz.kr/web/store/detail/8773?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8773,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,일공공일이공 그라운드 체어 캠핑의자,in stock,와디즈,20900 KRW,25900.0 KRW,8773,https://d1ruwxjthziwe4.cloudfront.net/marketing/8773.jpg,,
8828,"[클렌징팩]녹찐한 모공팩클렌저, 할머니께 물려받은 60년 비법진액 레시피",https://www.wadiz.kr/web/store/detail/8828?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8828,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,녹진팩 쑥장벽 모공 비법진액 팩클렌저 클렌징팩 120g,in stock,와디즈,54000 KRW,59000.0 KRW,8828,https://d1ruwxjthziwe4.cloudfront.net/marketing/8828.jpg,,
8887,"[젤리] 스트레스 폭발인 요즘, 하루 2알 머릿속 싹 씻는 브레인샤워젤리",https://www.wadiz.kr/web/store/detail/8887?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8887,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,브레인헬스랩 릴렉스 브레인샤워 젤리 180g,in stock,와디즈,20920 KRW,32400.0 KRW,8887,https://d1ruwxjthziwe4.cloudfront.net/marketing/8887.jpg,,
8903,"[아이스박스] 얼음유지 최대 5일, 보냉보온 최강자 뮤토폴라하드쿨러",https://www.wadiz.kr/web/store/detail/8903?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8903,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,뮤토 폴라 하드쿨러 아이스박스 얼음유지 최대 5일 보냉보온 20QT,in stock,와디즈,154000 KRW,159000.0 KRW,8903,https://d1ruwxjthziwe4.cloudfront.net/marketing/8903.jpg,superstoreday,
8904,[압축파우치] 여행가방 반으로 줄여주는 뮤토 ½ 압축 파우치,https://www.wadiz.kr/web/store/detail/8904?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8904,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,뮤토 부피 이분의일 여행용 압축 파우치 S+M+L 세트,in stock,와디즈,44000 KRW,49000.0 KRW,8904,https://d1ruwxjthziwe4.cloudfront.net/marketing/8904.jpg,,
8932,"[웨건] SUV형 캠핑웨건의 완벽한 진화, 안델센 V3 울트라 캠핑웨건",https://www.wadiz.kr/web/store/detail/8932?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8932,,new,"[웨건] SUV형 캠핑웨건의 완벽한 진화, 안델센 V3 울트라 캠핑웨건",in stock,와디즈,139000 KRW,139000.0 KRW,8932,https://cdn2.wadiz.kr/2024/07/02/67f00b64-36bf-4326-a89a-e01e3a997b75.jpeg/wadiz/resizecrop/500x500/format/jpg,,
8944,[에어건] 더욱 강력하게 업그레이드 되어 돌아온 에어건 PRO,https://www.wadiz.kr/web/store/detail/8944?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8944,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,차업차득 미니 에어건 프로,in stock,와디즈,88000 KRW,93000.0 KRW,8944,https://d1ruwxjthziwe4.cloudfront.net/marketing/8944.jpg,,
8951,[눈마사지기] 쿨링+히팅 | 눈 붓기&피로감 모두 날려줄 아이스파 팟,https://www.wadiz.kr/web/store/detail/8951?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8951,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,아이스파팟 쿨링 히팅 눈붓기 피로감 눈마사지기,in stock,와디즈,104000 KRW,109000.0 KRW,8951,https://d1ruwxjthziwe4.cloudfront.net/marketing/8951.jpg,,
8953,[앰플] 오차없는 속기미 타겟팅! 미백앰플 MTS 홈케어,https://www.wadiz.kr/web/store/detail/8953?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8953,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,더마소드 더마이지젯 멜라 이펙터 앰플 속기미 미백앰플 MTS 홈케어 3.5ml,in stock,와디즈,41000 KRW,46000.0 KRW,8953,https://d1ruwxjthziwe4.cloudfront.net/marketing/8953.jpg,,
8973,"[바디드라이어] 초소형 바디드라이어｜바람은 더 강하게, 활용도는 다양하게",https://www.wadiz.kr/web/store/detail/8973?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8973,,new,"[바디드라이어] 초소형 바디드라이어｜바람은 더 강하게, 활용도는 다양하게",in stock,와디즈,179000 KRW,179000.0 KRW,8973,https://cdn2.wadiz.kr/2024/07/04/231d80d5-fbc0-4dd1-ac3f-75f3c7411ff8.jpeg/wadiz/resizecrop/500x500/format/jpg,superstoreday,
8991,"[AI 녹음기] ChatGPT 탑재 AI파트너, PLAUD NOTE",https://www.wadiz.kr/web/store/detail/8991?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_8991,,new,"[AI 녹음기] ChatGPT 탑재 AI파트너, PLAUD NOTE",in stock,와디즈,269000 KRW,269000.0 KRW,8991,https://cdn2.wadiz.kr/2024/07/04/db756348-a715-4096-9f54-ef0711dc0ebb.jpeg/wadiz/resizecrop/500x500/format/jpg,superstoreday,ABC
9009,"[타프] 글로벌 극찬, 가격•품질•기능 모두 감동인 문타프",https://www.wadiz.kr/web/store/detail/9009?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_9009,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,TTTM 티켓투더문 캠핑 타프 문타프,in stock,와디즈,50000 KRW,55000.0 KRW,9009,https://d1ruwxjthziwe4.cloudfront.net/marketing/9009.jpg,,
9011,"[운동화]편안함은 기본, 신고만 있어도 휴식인 밸롭 리커버리 V2",https://www.wadiz.kr/web/store/detail/9011?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_9011,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,밸롭 리커버리 프레쉬 V2 러닝화 운동화,in stock,와디즈,85300 KRW,90300.0 KRW,9011,https://d1ruwxjthziwe4.cloudfront.net/marketing/9011.jpg,,
9012,[운동화] 쫀-득한 신발은 처음이죠? 최적의 쾌적함 밸롭 볼트윈디,https://www.wadiz.kr/web/store/detail/9012?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_9012,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,밸롭 볼트윈디 러닝화 운동화,in stock,와디즈,85300 KRW,90300.0 KRW,9012,https://d1ruwxjthziwe4.cloudfront.net/marketing/9012.jpg,,
9013,[서큘레이터] 글로벌 최고사양 '미네베아'모터 | 명품 서큘레이터,https://www.wadiz.kr/web/store/detail/9013?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_9013,,new,[서큘레이터] 글로벌 최고사양 '미네베아'모터 | 명품 서큘레이터,in stock,와디즈,198000 KRW,198000.0 KRW,9013,https://cdn2.wadiz.kr/2024/07/05/9225a16f-95f3-41ab-88fb-011b5d413a23.jpeg/wadiz/resizecrop/500x500/format/jpg,superstoreday,
9014,[에어프라이어] 스스로 요리하는 웍! 자이글 원큐 에어프라이어,https://www.wadiz.kr/web/store/detail/9014?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_9014,,new,[에어프라이어] 스스로 요리하는 웍! 자이글 원큐 에어프라이어,in stock,와디즈,179000 KRW,179000.0 KRW,9014,https://cdn2.wadiz.kr/2024/07/05/6611d42d-486f-4045-abfa-4a4723cef329.jpeg/wadiz/resizecrop/500x500/format/jpg,superstoreday,
9015,"[에어건] 파워, 사용시간, 가성비까지 잡은 최강 밸런스 에어건",https://www.wadiz.kr/web/store/detail/9015?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_9015,,new,"[에어건] 파워, 사용시간, 가성비까지 잡은 최강 밸런스 에어건",in stock,와디즈,49900 KRW,49900.0 KRW,9015,https://cdn2.wadiz.kr/2024/06/28/6b8d5338-bc22-447c-bea3-a1110b785efa.jpeg/wadiz/resizecrop/500x500/format/jpg,,
9025,[여름이불] 아이도 안전한 완벽검증 코즈코즈 냉감패드세트,https://www.wadiz.kr/web/store/detail/9025?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_9025,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,코즈코즈 냉감 패드 세트 여름이불 안전인증 S SS Q K,in stock,와디즈,39900 KRW,44900.0 KRW,9025,https://d1ruwxjthziwe4.cloudfront.net/marketing/9025.jpg,superstoreday,
9062,"[조리기구] 조선 최고의 칼 환도, 40년 대장장이 손에서 되살아나다!",https://www.wadiz.kr/web/store/detail/9062?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_9062,,new,"[조리기구] 조선 최고의 칼 환도, 40년 대장장이 손에서 되살아나다!",in stock,와디즈,171000 KRW,300000.0 KRW,9062,https://cdn2.wadiz.kr/2024/07/10/d098c354-4b18-4e1c-870a-5e90b1188870.jpg/wadiz/resizecrop/500x500/format/jpg,,
9063,[스모키페어링] 깊은 풍미로 죽은 술도 살리는 파노티 스모키 페어링 키트,https://www.wadiz.kr/web/store/detail/9063?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_9063,,new,[스모키페어링] 깊은 풍미로 죽은 술도 살리는 파노티 스모키 페어링 키트,in stock,와디즈,176000 KRW,176000.0 KRW,9063,https://cdn2.wadiz.kr/2024/07/10/0241290c-006d-4078-b801-253c788e31eb.jpeg/wadiz/resizecrop/500x500/format/jpg,superstoreday,ABC
9087,[스킨케어키트] 여행 중 지친 피부를 위한 비건 스킨케어 트래블키트,https://www.wadiz.kr/web/store/detail/9087?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_9087,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,유아른 비건 수분 앰플크림 사철쑥 추출물 에센스 스킨케어 트래블키트,in stock,와디즈,21000 KRW,26000.0 KRW,9087,https://d1ruwxjthziwe4.cloudfront.net/marketing/9087.jpg,superstoreday,
9097,[역류방지쿠션] 허리를 일자로 지탱해줘요! 극찬후기 각도조절 역류방지쿠션,https://www.wadiz.kr/web/store/detail/9097?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_9097,,new,[역류방지쿠션] 허리를 일자로 지탱해줘요! 극찬후기 각도조절 역류방지쿠션,in stock,와디즈,114000 KRW,169900.0 KRW,9097,https://cdn2.wadiz.kr/2024/07/16/08ff64d9-d3f8-4e48-8507-f0af9473cc26.png/wadiz/resizecrop/500x500/format/jpg,superstoreday,ABC
9104,"[폴더블마우스] 접으면 무선 마우스, 펼치면 어디든 함께! 외근 필수템",https://www.wadiz.kr/web/store/detail/9104?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_9104,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,마이에어제로 폴더블 마우스 접이식 휴대용마우스,in stock,와디즈,101300 KRW,106300.0 KRW,9104,https://d1ruwxjthziwe4.cloudfront.net/marketing/9104.jpg,superstoreday,ABC
9148,[코팅]빗길운전! 유막 제거 투명한 시야 확보&유리발수코팅 1분이면 ok,https://www.wadiz.kr/web/store/detail/9148?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_9148,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,디테일가이 유막제거 발수코팅 글라스픽서,in stock,와디즈,28000 KRW,33000.0 KRW,9148,https://d1ruwxjthziwe4.cloudfront.net/marketing/9148.jpg,,
9157,"[앰플] 모공부피 최대 -386% 개선, 스킨웨어 실크프로틴 앰플",https://www.wadiz.kr/web/store/detail/9157?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_9157,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,스킨웨어 실크프로틴 모공골드 앰플 30ml,in stock,와디즈,48000 KRW,53000.0 KRW,9157,https://d1ruwxjthziwe4.cloudfront.net/marketing/9157.jpg,superstoreday,
9158,"[앰플] 기미 잡티 임상기록 갱신, 스킨웨어 비타 청자몽 앰플",https://www.wadiz.kr/web/store/detail/9158?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_9158,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,스킨웨어 비타 청자몽 앰플 30ml,in stock,와디즈,30000 KRW,35000.0 KRW,9158,https://d1ruwxjthziwe4.cloudfront.net/marketing/9158.jpg,,
9199,[골프] 퍼팅방향과 퍼팅거리정보를 알려주는 AI캐디! 스마트볼마커,https://www.wadiz.kr/web/store/detail/9199?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_9199,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,아이브레이크 디지털 스마트 볼마커 iBreak M100,in stock,와디즈,154000 KRW,159000.0 KRW,9199,https://d1ruwxjthziwe4.cloudfront.net/marketing/9199.jpg,superstoreday,
9209,[내부코팅제] 소재/부위 상관 없는 차량 내부 전문 세라믹 코팅제,https://www.wadiz.kr/web/store/detail/9209?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_9209,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,보스카 인테리노 세라믹클린 광택코팅제,in stock,와디즈,23900 KRW,28900.0 KRW,9209,https://d1ruwxjthziwe4.cloudfront.net/marketing/9209.jpg,,
9229,[피부케어기기] 17년 경력 스탬핑 고주파! 케어클CLB,https://www.wadiz.kr/web/store/detail/9229?utm_source=mkt_fb_insta&utm_medium=cpc&utm_campaign=project_9229,오늘출발^16:00^택배^한진택배^null^null^3000^3000^null^2^토요일|일요일|공휴일^,new,케어클 CLB 고주파마사지기 뷰티디바이스 얼굴 마사지기 2500khz 고주파 리프팅 + 젤2개 + 피렌체가방,in stock,와디즈,364000 KRW,615000.0 KRW,9229,https://d1ruwxjthziwe4.cloudfront.net/marketing/9229.jpg,,
